# /odom/pose/pose/position/x, /odom/pose/pose/position/y, /robot_pose_ekf/odom_combined/pose/pose/position/x, /robot_pose_ekf/odom_combined/pose/pose/position/y
2.2625031562284051378e-07, 6.7391938031890008584e-07, 2.6658886563525095954e-07, 6.7709030683589862804e-07
1.5710931971907599442e-07, 6.7955830312186693482e-07, 2.3264516386120530274e-07, 6.7987684499787142015e-07
8.8934545376087365847e-08, 6.8511872499442225204e-07, 2.3182769292177973777e-07, 6.7994271224127371204e-07
1.0283629924928246591e-07, 6.8398483381212023075e-07, 4.3769118666456231519e-07, 6.6301434020054370537e-07
1.6384875964312363494e-07, 6.790081726824677629e-07, 3.5152669455984393517e-07, 6.7009454545602851961e-07
-3.589757950210284353e-08, 6.9530185029913749371e-07, 3.5706264300430499318e-07, 6.6964021085378525599e-07
1.4386506347517093997e-07, 6.8063757875517279418e-07, 3.1337467329977545891e-07, 6.7323201038260259795e-07
2.2225117039099552109e-07, 6.742434242576903063e-07, 2.5327741179577054712e-07, 6.7817356302460678164e-07
1.5452086696273299054e-07, 6.7976814119332381997e-07, 6.7721426590428747775e-08, 6.9343466026001121501e-07
1.0895009487249971051e-07, 6.8348531228898083e-07, 3.5672612846967439783e-07, 6.6966349037789446829e-07
1.6161051365920657814e-07, 6.7918985279726491912e-07, 3.8809796650299836068e-07, 6.6708296961951903595e-07
2.3793188296474113035e-07, 6.7296435801613612822e-07, 3.6686122669599219388e-07, 6.6883057393819942258e-07
1.7193928597696480048e-07, 6.7834736991416509392e-07, 3.1644721485605020526e-07, 6.7298015210583152953e-07
1.0778565257025583082e-07, 6.8358071239259683219e-07, 1.8002403921637825269e-07, 6.8421189147818672058e-07
1.4622304090291023973e-07, 6.8044497600053370518e-07, 2.4778176652710559847e-07, 6.7862802713047851595e-07
2.1243965136209686362e-07, 6.7504267916523634707e-07, 5.3716486107694789233e-07, 6.5478740436537550535e-07
1.454302118979988638e-07, 6.8050998417877338928e-07, 3.6702515900935149555e-07, 6.6880239519913549948e-07
7.8657429377049114953e-08, 6.8595838029013237812e-07, 3.8369279053786891188e-07, 6.6742943522652678911e-07
1.143032112469481534e-07, 6.8304961134695489624e-07, 3.6363731430257069364e-07, 6.6908190613002653079e-07
1.7903783740129735268e-07, 6.7776689859602085847e-07, 2.406021200448835724e-07, 6.7922167506900031424e-07
1.1098578930661597518e-07, 6.8332057823746937854e-07, 1.7840669542154211534e-07, 6.843491123540182856e-07
4.5884411763916579786e-08, 6.8863375210915978068e-07, 2.8697568738405952607e-07, 6.7539867579129816343e-07
8.0355345506025094091e-08, 6.8582028966561826186e-07, 2.6359973269355649177e-07, 6.7732502133890622873e-07
1.4434206729600859513e-07, 6.8059762259932530477e-07, 2.9554947392363010055e-07, 6.7469061889332206059e-07
7.5261980175593870113e-08, 6.8623620281274444103e-07, 1.9944735676622578586e-07, 6.8261629984994301043e-07
1.1689097858712844175e-08, 6.9142555667784681562e-07, 1.9289041034189781522e-07, 6.8315772759846768538e-07
3.904843937599108712e-08, 6.8919213091575192618e-07, 2.54769147049909908e-07, 6.7805269470157901214e-07
1.0608946680970255179e-07, 6.8371915827117563946e-07, 2.1240102775346703023e-07, 6.8154741628537525511e-07
-9.676669101826060062e-08, 7.0028019598439610882e-07, 4.5310859523974293253e-07, 6.6166920527371112291e-07
8.6930671609812685332e-08, 6.8527911077343664351e-07, 2.5046769608978835008e-07, 6.7839483921561303659e-07
1.6936862147893576253e-07, 6.7854520068966704011e-07, 3.156650854820137124e-07, 6.7301306517495446028e-07
3.5437068879872223492e-07, 6.6343357020912098517e-07, 2.8340735238925991777e-07, 6.7567738135692300962e-07
3.1737575271841305511e-07, 6.6645541141419363507e-07, 2.3108423611229350266e-07, 6.7999915275316416908e-07
1.9047467278203930647e-07, 6.7681874050609469868e-07, 4.2318136292121823577e-08, 6.9559389378299411697e-07
2.6880028682564235114e-07, 6.7042371364135917274e-07, 5.8230771664423526444e-08, 6.9427936252411916797e-07
2.0206243452433688541e-07, 6.7587315797310670119e-07, 5.0583369968016971489e-08, 6.9491160812571925375e-07
1.5688903046707016577e-07, 6.7956212044651695767e-07, 4.5839148078465716222e-08, 6.953037361914447312e-07
2.1612972854320845911e-07, 6.7472389548952155927e-07, 9.8360641373389551348e-08, 6.909563221697283429e-07
3.0143172896939012698e-07, 6.6775651429347489245e-07, 3.1701700571082084186e-07, 6.7286959079868024121e-07
2.3518713214894111139e-07, 6.7316773578414956668e-07, 2.5044377837054727275e-07, 6.7837535217966256137e-07
1.8086401250767694065e-07, 6.7760549814766644826e-07, 3.046614998867823649e-07, 6.7389064724168229518e-07
2.2782639331661558293e-07, 6.7376891483683298514e-07, 3.1760244988809776784e-07, 6.7281992826744611595e-07
3.0081084962820448767e-07, 6.6780625421293657813e-07, 2.2354217981961474719e-07, 6.8060420345220303722e-07
2.3354134503404145415e-07, 6.733021968355462267e-07, 2.5153901622462272687e-07, 6.7828683623858475441e-07
1.6996714878877352822e-07, 6.7849640182375840259e-07, 2.4220577324789850111e-07, 6.7905859078839107064e-07
2.0495338734186477052e-07, 6.7563785754146871208e-07, 2.5961721102429151432e-07, 6.7761703790374503303e-07
2.6714926439194351602e-07, 6.7055604393184104551e-07, 2.3310589148121577367e-07, 6.7981236179841631219e-07
1.9887727131910959614e-07, 6.7613457352062173228e-07, 1.3356613067539737881e-07, 6.8805777007096668901e-07
1.2930897755499666588e-07, 6.8181928639940647897e-07, 1.9377452004557945723e-07, 6.830692024280080297e-07
1.584827761653547132e-07, 6.7943527565208912232e-07, 4.4202871547197792077e-07, 6.6248199419359257696e-07
2.170224429553749046e-07, 6.746513599377241586e-07, 2.4457747024461127446e-07, 6.7884771053420835238e-07
1.4770726760854057995e-07, 6.803161672087943219e-07, 3.1549870130567972392e-07, 6.729688015278971529e-07
7.9290581470110161779e-08, 6.8590784818224364629e-07, 3.8847462506449513244e-07, 6.669174787835181841e-07
9.5422239664008806802e-08, 6.8458935824496618161e-07, 3.5481316874313931657e-07, 6.6970851052217588123e-07
2.6130768896583067417e-08, 6.9025299047886141815e-07, 3.0468926903471792758e-07, 6.7386505453714371011e-07
-4.2093892413687435396e-08, 6.9582969240799205267e-07, 4.5614201271503588524e-08, 6.9535780383474585954e-07
-3.6110667682563879566e-09, 6.9268394552470371404e-07, 6.1856060157594080464e-08, 6.9401044699629882231e-07
6.3878291365069606886e-08, 6.8716690731810299344e-07, 5.3951817453987785966e-08, 6.9466665151774522344e-07
-2.0300062234834567217e-09, 6.9255487099479564941e-07, 4.887943174013869846e-08, 6.9508766487979539643e-07
-6.6632968466332309827e-08, 6.9783641221935364909e-07, -9.4517325266803148966e-08, 7.0699445499490072319e-07
-2.5843414066429863999e-08, 6.9450152709891524913e-07, 3.3105978106047682979e-07, 6.7164233272006925955e-07
4.4661348719988682858e-08, 6.8873686246499076436e-07, 2.2961294811513155316e-07, 6.8006711536077504036e-07
-2.2246533371458689604e-08, 6.9420770169171467851e-07, 2.8435676512045899496e-07, 6.7551929033900590064e-07
-8.2196738355423436069e-08, 6.9910990846808846088e-07, 2.6850797494655473559e-07, 6.7683637147494347922e-07
-3.9026216457621399173e-08, 6.9557960096729200215e-07, 1.6299625586134593572e-07, 6.8560603744909467851e-07
3.4181962802390852414e-08, 6.8959272199079349003e-07, 3.0220706059006626589e-07, 6.740327182688943354e-07
-3.3744299843723212628e-08, 6.9514785202826016028e-07, 2.5801726608549141813e-07, 6.7770671052015200266e-07
-8.962580807751599815e-08, 6.9971819256566096449e-07, 2.0604765696642712753e-07, 6.820282818037858649e-07
-4.4894043396520655465e-08, 6.9605954645334918057e-07, 1.7326439347537284158e-07, 6.8475538556113543845e-07
3.014268533958147368e-08, 6.8992201892981981791e-07, 2.3659794209252758966e-07, 6.7948536802098416679e-07
-3.8815215006761625325e-08, 6.955625341722255116e-07, 3.2123900956241107187e-07, 6.7242878195423006736e-07
-9.1427273126351216238e-08, 6.9986625454471105606e-07, 3.5628454308991252119e-07, 6.6951222393818860307e-07
-5.817576435077321975e-08, 6.9714609663312080357e-07, 4.2902215181636493521e-07, 6.6345632442816800066e-07
9.0332440812716372678e-09, 6.916478289828756827e-07, 2.4557194942902819366e-07, 6.787335579135315212e-07
-1.8224009647572004077e-07, 7.0729617568289647329e-07, 1.8668332073422007099e-07, 6.8363946405900295228e-07
1.2126668124991066949e-08, 6.9139041591497655264e-07, 2.5721264234460800933e-07, 6.777633666329998808e-07
1.0561494385910480932e-07, 6.8373783504489744605e-07, 3.6148741278913864095e-07, 6.6907438584168427162e-07
2.6649678346736465715e-07, 6.7056889883894211637e-07, 4.5905677066086994698e-07, 6.6094297925999956341e-07
2.4338431851498056654e-07, 6.72460731975410087e-07, 3.7161550469910725684e-07, 6.6823102228750341402e-07
1.2256329488977570361e-07, 6.8234846027553890881e-07, 3.0255441903720143074e-07, 6.7398861001282132834e-07
1.7022615836707119973e-07, 6.7844857726800214106e-07, 2.4716072542713561427e-07, 6.7860766209971949709e-07
1.0336900943965561136e-07, 6.8391949237313570423e-07, 1.9441364729104592017e-07, 6.8300686230570146827e-07
7.0807949365019962833e-08, 6.8658421082708047377e-07, 3.3726997069128280423e-07, 6.710827440597506561e-07
1.4187993174345668487e-07, 6.8076736902008718685e-07, 4.8382709829638780663e-07, 6.5885324702302614031e-07
2.3856254154347851344e-07, 6.7285378503590033873e-07, 3.2223522402065748436e-07, 6.7233408157717435789e-07
1.7234181752237032083e-07, 6.7827436358044753422e-07, 3.2770809003810464493e-07, 6.7187905529418218401e-07
1.2760049511726085899e-07, 6.8193694592739134619e-07, 3.2986126964542974995e-07, 6.7169984196248461502e-07
1.8297069683552223282e-07, 6.7740414984548349235e-07, 3.2422936480259405982e-07, 6.7216972440475603824e-07
2.6389150064567162061e-07, 6.7077951784123566521e-07, 2.5492675956093599169e-07, 6.7795585142559864093e-07
1.9666016394342066222e-07, 6.7628362935134566683e-07, 6.6067577395544567678e-08, 6.937267322740746718e-07
1.3953846827297377657e-07, 6.809602320508924647e-07, 2.8653963322682294513e-07, 6.7531566742463338577e-07
1.8076838087218230489e-07, 6.7758461612893246893e-07, 2.7320518609943065989e-07, 6.7642940410794199905e-07
2.4906620634488444088e-07, 6.7199272488528977814e-07, 2.3239641339321564463e-07, 6.7983856707847714731e-07
1.8082609999577272275e-07, 6.7758015593017038539e-07, 1.9050960859808237787e-07, 6.8333853507994551992e-07
1.1629280023504773552e-07, 6.8286432852736212206e-07, 1.9464511777865632622e-07, 6.8298846288555752379e-07
1.5020245303081589182e-07, 6.8008759295663535499e-07, 2.911597412903575819e-07, 6.7491604168519030555e-07
2.0923295800817173522e-07, 6.7525360307656876937e-07, 3.023060230682546408e-07, 6.7398490572231783697e-07
1.3993969287803426263e-07, 6.8092830324684962903e-07, 3.303350218429332248e-07, 6.7164134140669184983e-07
7.5310084896938729929e-08, 6.862213541435166581e-07, 3.2509331630662012298e-07, 6.7207973212779307918e-07
8.6501759877756911994e-08, 6.8530473982088256595e-07, 2.1805350155857134216e-07, 6.8103381803179537724e-07
1.4733062924563970202e-07, 6.8032257266006451189e-07, 1.8484633782947765129e-07, 6.8381282692475485176e-07
-4.9407056325389405672e-08, 6.9643704962830442035e-07, 1.1562306662481724529e-07, 6.8960523077330005319e-07
1.3338704608630266168e-07, 6.8146397668387432333e-07, 8.6966643092576812547e-08, 6.9200328511591895447e-07
2.1451869576334206414e-07, 6.7481856482491298205e-07, 6.6673004534805742492e-08, 6.9370177410361129452e-07
1.4664784455153525374e-07, 6.8037757828426760283e-07, 5.5366009829192845679e-08, 6.9464825423645507962e-07
1.0358179974971889975e-07, 6.839049276217935542e-07, -1.9537302935640026744e-09, 6.9944811307142601734e-07
1.5823554544150036496e-07, 6.7942849066782641649e-07, 1.9655141962130862818e-07, 6.8281558309245029838e-07
2.3646750386569101247e-07, 6.7302083627612706553e-07, 2.5523757594152756477e-07, 6.7789763880343024234e-07
1.7033670701892980445e-07, 6.784373639833289613e-07, 2.1727224343313114097e-07, 6.8107790322639689642e-07
1.0791111874962211734e-07, 6.8355073905729578051e-07, 2.6014457408280892637e-07, 6.7748728074545929088e-07
1.4758788748598157826e-07, 6.8030054648114101744e-07, 2.6181747348422813224e-07, 6.7734771939014363812e-07
2.1497000801862090877e-07, 6.7478049515177512902e-07, 2.5895333987301543307e-07, 6.7758826702593909498e-07
1.4781971702189510217e-07, 6.8028187944879753608e-07, 5.6606845225027158955e-08, 6.9455428657071700117e-07
8.2116063085740376528e-08, 6.8566514307676366616e-07, 2.0141262892282233746e-07, 6.8241161041298382848e-07
1.183755940177108074e-07, 6.8269409043317910197e-07, 2.3866410665334415949e-07, 6.7928779110353947827e-07
1.836768531208083193e-07, 6.7734316451477351879e-07, 2.0342650158130185258e-07, 6.8224403966890434073e-07
1.1548149969484457602e-07, 6.8293148602903801524e-07, 1.6770804605359933508e-07, 6.8524094472883267262e-07
5.0954315190606777261e-08, 6.8821951108618272126e-07, -4.2688620414120221934e-09, 6.9967410752844759015e-07
8.5591318489638040028e-08, 6.8538083861440454255e-07, 2.8291183346490738923e-07, 6.7556074331642190684e-07
1.4973268071186955602e-07, 6.801239638417479455e-07, 3.9386335176551713067e-07, 6.6624553203498952031e-07
8.0506770438042936799e-08, 6.8579774530666334109e-07, 3.276322436172706677e-07, 6.7180717918016683528e-07
1.7194965729621973112e-08, 6.9098709675504116848e-07, 3.2597497928225743312e-07, 6.719463676224996884e-07
4.0176090686458857521e-08, 6.8910334298009477868e-07, 2.9130965976987244098e-07, 6.7485808088144034477e-07
1.4891519865728447508e-07, 6.8018969299209459133e-07, 1.7173702429298571089e-07, 6.8490352433588199185e-07
-7.9046869421859578866e-08, 6.9887711346506341803e-07, 9.0461580819450224049e-08, 6.9173285576079699374e-07
1.1198733268696126518e-07, 6.8321190251252635395e-07, 7.0237800905422897909e-08, 6.9343249769729090402e-07
2.0316624184395637301e-07, 6.7573265652701312933e-07, 5.873467558705526399e-08, 6.9439937628865298346e-07
4.0507755581761919519e-07, 6.5917040477879923096e-07, 5.3660289368300541384e-08, 6.9482594106354904583e-07
3.5478154196980633239e-07, 6.6329600930859632936e-07, 1.0461843034742233138e-07, 6.9053605865555620842e-07
2.3357011584225407999e-07, 6.7323617028677866319e-07, 1.9598664378819475182e-07, 6.8284729647958591388e-07
3.2269142133761807433e-07, 6.6592937062291890758e-07, 2.6488195153078410077e-07, 6.7705139651864189934e-07
2.5601585093572319248e-07, 6.7139631744518603545e-07, 2.8914740709720606588e-07, 6.7500962953723031411e-07
2.1083500859231287927e-07, 6.751011184025029982e-07, 2.0874860410713413487e-07, 6.8177640624076185612e-07
2.6861593820115980465e-07, 6.7036267309327546381e-07, 2.3985880971272994356e-07, 6.7915764479045175996e-07
3.5159810004640288846e-07, 6.6355690917820604884e-07, 2.3913665009419883199e-07, 6.7921752204017850576e-07
2.8541797938874963418e-07, 6.6898509928393414562e-07, 2.6279117390906302884e-07, 6.7722582797055527215e-07
2.2772907023384306221e-07, 6.7371721306088766837e-07, 2.4025641344033756209e-07, 6.7912353725920396839e-07
2.715552951492586503e-07, 6.7012207936228350121e-07, 1.4339402081194536166e-07, 6.8728333084358092411e-07
3.4136625109442273134e-07, 6.6439513850020650468e-07, 1.3265717302698484201e-07, 6.8818839718121854869e-07
2.7415196227050857426e-07, 6.6990926087869361971e-07, 4.4718996828099826931e-07, 6.6166535718396567026e-07
2.0743494185850095479e-07, 6.7538278597393525901e-07, 3.0328068745416525293e-07, 6.7379571582279004934e-07
2.3948870104490178096e-07, 6.7275300733157415866e-07, 3.2015762132518264748e-07, 6.723744892992824786e-07
2.9868160836690871398e-07, 6.6789654920875758976e-07, 2.998611010345855298e-07, 6.7408682945137931274e-07
2.3046339020003620312e-07, 6.7349372622475838683e-07, 2.7654033823711339574e-07, 6.7605421728792631765e-07
1.5790017586637452502e-07, 6.7944765830007411441e-07, 3.0400843524696375298e-07, 6.7373648177610292748e-07
1.841127792805072901e-07, 6.7729678605414313792e-07, 7.7312859525719776985e-08, 6.9286333347050503614e-07
2.396223562068309875e-07, 6.7274177462660464386e-07, 4.931387593389406363e-07, 6.5777873497258124734e-07
1.703652990542832743e-07, 6.7842517880942013056e-07, 3.8525673786308953433e-07, 6.6688184106961425761e-07
9.9006087283847891979e-08, 6.842814004777505439e-07, 4.4360028392203776367e-07, 6.6195639468170342009e-07
1.1056321136025966259e-07, 6.8333290629982660644e-07, 3.7637240390904831523e-07, 6.6763221408009272342e-07
2.1154020494413886814e-07, 6.7504538305205089621e-07, 3.2595970228090102624e-07, 6.7188873693435006381e-07
-1.5193251096953938592e-08, 6.9365505770640191477e-07, 2.6167891992528131572e-07, 6.7731705980196317614e-07
1.6952568567887488531e-07, 6.7849309440795349689e-07, 7.2866347634376167534e-08, 6.9326570871235016414e-07
2.5435939136167806274e-07, 6.7152995760928676829e-07, 3.6184235042930950818e-07, 6.688429906082709221e-07
4.5811123986752130961e-07, 6.5480632897121035218e-07, 4.5943055821565383837e-07, 6.605969903997633001e-07
4.007218755276146289e-07, 6.5951668393439195863e-07, 3.9321260659601091051e-07, 6.6619321714951797282e-07
2.7381545654454565663e-07, 6.6993263845138645626e-07, 3.7314727806456932362e-07, 6.6788910728646661917e-07
3.5631455377818154769e-07, 6.6316107409032578891e-07, 3.2381460887766046643e-07, 6.7205937376260684342e-07
2.8960864715916445177e-07, 6.6863663271697966296e-07, 1.8794859187869414847e-07, 6.8354683855908162943e-07
2.3966724377116693854e-07, 6.7273648953321406617e-07, 2.7315913587842227212e-07, 6.7634035708308498994e-07
2.9281857994282425188e-07, 6.6837267850808172392e-07, 3.0508762513188509605e-07, 6.7363990734649229598e-07
3.7139566452232826473e-07, 6.6192083031127850066e-07, 2.7797016711358448834e-07, 6.7593364114375442584e-07
3.0518773864121351855e-07, 6.6735752180664686188e-07, 1.6994653174037416059e-07, 6.850737646782986123e-07
2.4401408223899046201e-07, 6.7238118243919223695e-07, 2.2194658448675758984e-07, 6.8067284971992472611e-07
2.8449979982307641891e-07, 6.6905620394799421976e-07, 4.6260462587612738593e-07, 6.6028768282214039672e-07
3.5119238015278051169e-07, 6.6357876803978031463e-07, 3.0708844587129557364e-07, 6.7345436727956062789e-07
2.8395069779157117411e-07, 6.691014640594372477e-07, 2.7940236602182992533e-07, 6.7579963067185465971e-07
2.1488505941633226817e-07, 6.7477420107888162961e-07, 2.9961003575705003202e-07, 6.7408843950026488329e-07
2.4467060598169430226e-07, 6.7232765023779818471e-07, 3.6113080992378130716e-07, 6.6887707016296681342e-07
3.0178054925321708434e-07, 6.6763658594759726624e-07, 3.0985443789716436733e-07, 6.7322034344276293094e-07
2.3353597543094767517e-07, 6.7324240101707940004e-07, 1.2041978380283680223e-07, 6.8927198431964495675e-07
1.5948862656341307e-07, 6.7932520803055763013e-07, 2.7022817740366764252e-08, 6.9718778077967869233e-07
1.8428016814283792572e-07, 6.7728853206311514512e-07, 5.4731503256381031368e-08, 6.948393515489982854e-07
2.3853081781643632206e-07, 6.7283155186334641643e-07, 5.5402410620174125079e-08, 6.9478269046640915886e-07
1.6924741878807605371e-07, 6.78523780054626231e-07, -8.6256307557849351278e-08, 7.0679690625537212455e-07
9.7110878046737235886e-08, 6.8445077440569809635e-07, 3.601542155739930373e-07, 6.6892065495042382737e-07
1.0671236949208234621e-07, 6.8366183439054026767e-07, 2.8833759189262888582e-07, 6.7501274198770918257e-07
2.0612733962068143353e-07, 6.7549274588007917058e-07, 3.942115676576445337e-07, 6.6602854928011429163e-07
-1.9641322133286153587e-08, 6.9404522723242731801e-07, 3.2713257174821411388e-07, 6.7172154114870453563e-07
1.6486954618902380717e-07, 6.7887833827496453132e-07, 3.0124353648848049111e-07, 6.7391903681241824366e-07
2.4959281721639013216e-07, 6.7191185760212056939e-07, 1.8614195472498716482e-07, 6.836904534095062361e-07
4.5425640130291133021e-07, 6.550834060601089857e-07, 2.5175895635176880976e-07, 6.7811823912776486605e-07
3.9616571138377340898e-07, 6.5985983119528842533e-07, 2.691531960183035327e-07, 6.7664117991486185474e-07
2.6940841451767185438e-07, 6.7027973720637538497e-07, 2.4263459837358583955e-07, 6.7889340642496329206e-07
3.5084739846290232059e-07, 6.6358678774714417138e-07, 1.431035154419125963e-07, 6.8734939677596265113e-07
2.8411448867134766877e-07, 6.690715354246889307e-07, 2.0333230427443661176e-07, 6.8223128064591977005e-07
2.3455385210432419382e-07, 6.7314519615556110116e-07, 4.5153316437022540572e-07, 6.6112158646762038336e-07
2.8805118066768841882e-07, 6.6874755065901075346e-07, 2.5414626072674544931e-07, 6.7790100400783965172e-07
3.6701391028110524556e-07, 6.6225597069448066713e-07, 3.9798862201312780277e-07, 6.6566976207595899109e-07
3.0078234855493423566e-07, 6.6770135045635837977e-07, 3.6432345045670247392e-07, 6.6853257837049226351e-07
2.4003690195283102069e-07, 6.7269607822531414776e-07, 3.1420231951701190664e-07, 6.7279529549528644386e-07
2.8090089958715552249e-07, 6.6933594563402633403e-07, 1.2343078400624580845e-07, 6.8902612471734435975e-07
3.4799238260957487671e-07, 6.6381897811400726923e-07, 3.0659343734087241679e-08, 6.9692095565464862339e-07
2.807265966476794947e-07, 6.6935047224560198069e-07, 1.3142482630480036383e-07, 6.8834406586451412937e-07
2.120648908780099593e-07, 6.7499695521377297219e-07, 1.2737953846869007551e-07, 6.8868739346399678782e-07
2.4219598162443005918e-07, 6.7251903461360287548e-07, 1.0633582595377783312e-07, 6.9047821064706132415e-07
2.9966140386655968231e-07, 6.6779309428865424338e-07, 3.4059636613429952775e-07, 6.70515078759103553e-07
2.3139223961067282883e-07, 6.7340776935929496471e-07, 3.3590624977403775915e-07, 6.709130057454329983e-07
1.5768969966837233545e-07, 6.7946955962965932927e-07, 2.8027698311660830629e-07, 6.7565254832218112784e-07
1.8276538410997486588e-07, 6.7740708784480805324e-07, 3.4627493582382371302e-07, 6.7002824115434581111e-07
2.3655978049962396356e-07, 6.7298233490176274158e-07, 2.3718066949499652704e-07, 6.7932575748039256189e-07
1.6724958944350566713e-07, 6.786836075832815995e-07, 2.3069420579098995543e-07, 6.7987769071099787642e-07
9.5493401535418081285e-08, 6.8458639038633611965e-07, 2.6756773290754258359e-07, 6.7673359915919076789e-07
1.042491079947165036e-07, 6.8386610258720092217e-07, 3.1215115316711737658e-07, 6.7293116110008086759e-07
2.0406392184630854685e-07, 6.7565451204007789404e-07, 2.1267331199309144854e-07, 6.8141491818916136756e-07
-2.1647887881275997909e-08, 6.9422431715182575391e-07, 1.1440377434942641968e-07, 6.8979894825875601034e-07
1.6325679794971260599e-07, 6.7901107573048356816e-07, 5.0222050574203864616e-07, 6.566871358401216044e-07
2.4835977117234526266e-07, 6.7200925078403780935e-07, 3.532339791375785605e-07, 6.694048719458919489e-07
1.8068763839308979961e-07, 6.7757686397249378566e-07, 3.8260069249941191646e-07, 6.668981447194129946e-07
1.4142160213304742844e-07, 6.8080736186822108151e-07, 3.0462024982453039267e-07, 6.7355699483657447815e-07
1.9885739389331251276e-07, 6.7608207456048663353e-07, 2.8129934430552500936e-07, 6.755491264146600462e-07
2.7858500287281597846e-07, 6.6952294011825395208e-07, 3.3679309839868543984e-07, 6.7080930273410309212e-07
2.1263785785391422839e-07, 6.7494826783615127933e-07, 3.0879124144669288605e-07, 6.7320028009290069719e-07
1.4950711204138499677e-07, 6.8014216096901321033e-07, 0.00067851120898101307307, -5.7245890825664406162e-05
1.8751339433723266125e-07, 6.7701514866832840958e-07, 0.0016739519258407021922, -0.00014149049543158088082
2.524741823793592828e-07, 6.7167012080411653114e-07, 0.0030512447013739726204, -0.00025544217858488758519
1.8553040743322785366e-07, 6.7717862107384020971e-07, 0.0044475122223309529468, -0.00036713208731295585065
1.165342985936613173e-07, 6.8285644353740368222e-07, 0.0068016171549282865988, -0.00054055361094893070086
1.5011202927745327882e-07, 6.80093050986969616e-07, 0.0094871469646090472727, -0.00071991726704808821791
